voter_id,state,bill_type,number,roll,value,result,chamber,sess,yr,category,type_vote
S001192,UT,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
S001187,OH,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
T000479,TX,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
T000467,PA,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
T000165,WI,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
T000480,SC,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
T000463,OH,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
U000031,MI,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
V000129,CA,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
V000133,NJ,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
V000134,TX,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000812,MO,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000798,MI,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000813,IN,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000823,FL,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000814,TX,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000806,FL,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000815,OH,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000821,AR,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000816,TX,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000795,SC,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000804,VA,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
W000809,AR,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
Y000033,AK,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
Z000017,NY,hr,101,27,Nay,Passed,house,117,2021,passage,On the Resolution
M001157,TX,hr,101,27,Not Voting,Passed,house,117,2021,passage,On the Resolution
P000599,FL,hr,101,27,Not Voting,Passed,house,117,2021,passage,On the Resolution
W000827,TX,hr,101,27,Not Voting,Passed,house,117,2021,passage,On the Resolution
A000370,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000055,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000371,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000372,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000376,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000369,NV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000377,ND,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000375,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
A000378,IA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001291,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001298,NE,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001307,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001306,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001299,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001282,KY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001300,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001270,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001281,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B000668,OR,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001287,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001301,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001292,VA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B000740,OK,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001257,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B000490,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001303,DE,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B000825,CO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001295,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001312,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001296,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B000755,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001274,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001313,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001285,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001260,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001275,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001305,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001309,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001248,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001286,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
B001251,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C000059,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001039,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001112,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001097,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001126,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001054,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001072,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001103,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001125,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001051,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001090,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001055,HI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001117,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001066,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001091,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001104,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C000266,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001109,WY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001084,RI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001061,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001115,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C000537,SC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001116,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001053,OK,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001108,KY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C000754,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001110,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001059,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001069,CT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001119,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001087,AR,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001120,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001111,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001121,CO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001063,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
C001114,UT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000629,KS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000626,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000619,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000631,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000216,CT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000617,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000630,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000627,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000623,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000616,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000610,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000600,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000624,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000032,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000615,SC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
D000628,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000071,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000294,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000299,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000215,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000297,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000298,KS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
E000296,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000246,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000446,IA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000465,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000470,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000471,WI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000466,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000459,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000468,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000449,NE,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000454,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000450,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000462,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000472,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
F000469,ID,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000578,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000579,WI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000574,AZ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000559,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000597,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000061,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000587,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000563,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000593,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000592,ME,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000594,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000588,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000581,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000589,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000583,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000377,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000577,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000546,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000590,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000551,AZ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000576,WI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000591,MS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
G000558,KY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001088,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001090,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001052,MD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001086,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001053,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001081,CT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001082,OK,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001084,NM,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001056,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001077,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001038,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001072,AR,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001047,CT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001091,IA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001074,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001066,NV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001085,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H000874,MD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001067,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
H001058,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
I000056,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000304,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000032,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000020,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000294,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000299,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000292,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000301,SD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000126,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000289,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000295,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
J000302,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000396,HI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000009,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000386,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000375,MA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000395,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000385,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000388,MS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000376,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000380,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000381,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000397,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000394,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000188,WI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000378,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000368,AZ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000391,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000382,NH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
K000392,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000585,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000578,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000588,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000564,CO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000559,RI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000560,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000557,CT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000566,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000266,KS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000581,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000586,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000590,NV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000273,NM,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000595,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000593,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000582,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000397,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000576,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000583,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000491,OK,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000569,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000591,VA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
L000562,MA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M000194,SC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M000317,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001185,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M000871,KS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001135,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001199,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001163,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001208,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001165,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001157,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001136,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001177,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001143,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001200,VA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001156,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001180,WV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001166,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001137,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001186,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001204,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M000687,MD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001205,WV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001215,IA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001194,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001195,WV,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001212,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001213,UT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001206,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001196,MA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001214,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001190,OK,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001202,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001210,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000179,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000015,MA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000026,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000189,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000192,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000188,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
N000181,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
O000171,AZ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
O000019,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
O000086,UT,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000601,MS,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000609,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000613,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000614,NH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000096,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000615,IN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000593,CO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000605,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000608,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000048,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000616,MN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000597,ME,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
P000523,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
Q000023,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000585,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000610,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000602,NY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
M001159,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000575,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000395,KY,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000612,TN,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000305,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000603,NC,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000486,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000599,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000576,MD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000515,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000609,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
R000577,OH,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000168,FL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001156,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001168,MD,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001176,LA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001205,PA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001150,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001190,IL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001180,OR,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001216,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000185,VA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001189,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001157,GA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000250,TX,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001185,AL,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000344,CA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001207,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001148,ID,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001165,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001208,MI,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001195,MO,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S001172,NE,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000522,NJ,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
S000510,WA,s,1605,405,Yea,Passed,house,117,2021,passage,On Passage of the Bill
